root_id,position,supervoxel_id
720575940617977883,[212848 198396 171640],74312280606800724
720575940626703705,[241512 327276 257480],74807061107849863
720575940625400300,[227948 327036 131080],74525585728440611
720575940626705497,[577660 327268  61320],80577297459584721
720575940617727010,[274468 344912 187840],75370285737618427
720575940619866759,[467036 161684  97640],78674524002318004
720575940627301970,[282532 346600 193240],75511023226123252
720575940627891964,[256960 254736 264200],75016930390019232
720575940637859162,[301660 226188 144200],75790505203495924
720575940634962271,[336992 290708 186360],76424923547017869
720575940660570753,[218848 241488 246840],74383405533403413
720575940633406668,[250228 282716 222600],74947042547923489
720575940614678225,[173496 307016 171000],73610448590901655
720575940618260037,[400136 288064 229320],77480386124489474
720575940623432918,[552212 156076 140240],80081830300693779
720575940624017357,[708912 335724 155840],82829235047531981
720575940609201347,[747320 288100 167040],83461729178241160
720575940620478959,[273296 261068 240080],75298542738479414
720575940631106322,[179108 316100 168000],73680954773909833
720575940616396917,[690188 298420 199680],82476772985693459
720575940622278644,[278832 189420 186280],75438043141602848
720575940611305678,[292964 264460 214320],75650386392100013
720575940629886967,[802972 286388 230360],84446891798128164
720575940613737768,[324900 301376 149760],76213954619347762
720575940621170292,[727884 296488  84040],83110022627846568
720575940628726787,[698416 342296 154000],82618197534420086
720575940620534744,[493436 130764 106520],79096255497801678
720575940627721476,[744372 211944 117520],83390123282537533
720575940641484496,[812984 315988 111120],84588109920284836
720575940623432918,[552612 281696 115440],80083960537201625
720575940608522761,[810752 315188 105360],84588109920088071
720575940620149157,[281636 253780 217240],75439142720686250
720575940626703705,[241512 327276 257480],74807061107849863
720575940628901884,[303212 370280 204200],75863279264235934
720575940627721988,[327236 305976 145680],76214092058175191
720575940612303845,[261268 185524 212880],75086130768561117
720575940634622359,[693472 293300 229600],82547004424758245
720575940622818147,[283160 250880 211600],75509442745192008
720575940613786799,[266112 267248 156640],75228242445301432
720575940622071105,[261724 252848 169680],75087298865362105
720575940621945626,[288288 247584 206400],75579742769728547
720575940636507278,[206712 290332 162920],74173123599719954
720575940629008489,[274080 222644 150560],75297855275005309
720575940642035675,[295680 358428 205640],75722335683923657
720575940637491934,[222088 193364 177920],74452949375918404
720575940618260293,[531284 317248 117320],79732666572213319
720575940624239623,[326668 290388 245800],76213817449309902
720575940621513837,[281388 263476 163560],75439279958591314
720575940637492702,[280588 286896 183600],75439692342505535
720575940638129630,[329544 279268 137360],76283979699331394
720575940631073335,[256428 237148 198560],75016655310647762
720575940634912666,[231800 200836 163320],74593824236286338
720575940613414297,[411548 180340 208480],77689705583509724
720575940625769253,[732444 362244 120720],83181490951268183
720575940606849457,[277384 328580 208200],75370010926797158
720575940621171828,[354124 250228 171920],76705711262054020
720575940620022174,[248048 297260 229000],74876880028845217
720575940629978368,[202564 273964 214240],74102480178606264
720575940629977856,[255504 324432 243560],75018098554012996
720575940628733205,[810596 291256  96080],84517328792326337
720575940623120222,[610512 246412  81840],81138873090647811
720575940621598708,[217424 287372 161960],74384161112734592
720575940635627415,[209460 291488 163520],74243492343924234
720575940621172596,[232492 279480 221720],74595130107564908
720575940623895735,[266812 211000 165200],75227280439348327
720575940632337938,[792988 311068 157800],84236197614315050
720575940630877893,[728020 307904 107080],83110228853469237
720575940636658094,[200156 294480 168760],74032454897456899
720575940627566869,[191780 295792 177040],73891717409411519
720575940613661078,[751072 278928 104880],83531960282123831
720575940628059335,[278840 234060 213280],75438799123174409
720575940621894750,[477516 316500  66360],78817872763364831
720575940631135247,[731556 291780 223360],83180323055775669
720575940623190783,[297368 318236 241360],75721717276259925
720575940627726340,[309304 315216 143000],75932754453903786
720575940627726340,[309304 315216 143000],75932754453903786
720575940621601780,[314376 308388 238720],76002986094425772
720575940625595696,[670704 267264  76000],82124379106275350
720575940628719619,[690172 260100 104880],82476085522061729
720575940618504256,[219404 188952 181440],74382511912376200
720575940630070583,[329884 224900 217560],76283086614493344
720575940626548867,[300244 241816 206360],75790780282792311
720575940627436933,[712892 302832 222440],82899054237431458
720575940632619172,[315108 242788 240120],76072255327052505
720575940635142810,[217308 191580 176480],74382580631692165
720575940630895191,[328412 226684 185160],76283086546988906
720575940644064968,[585516 333376  71920],80718103734248830
720575940618780992,[238852 230908 211800],74735042961869586
720575940609245397,[220448 186988 231960],74382512113334736
720575940615082646,[314028 320916 224560],76003192185977422
720575940620463013,[306952 254600 189720],75931723862581864
720575940628210152,[787772 357184 203880],84166584918774419
720575940619814872,[322384 221568 230720],76142280473520454
720575940607185609,[351304 229292 203400],76634998987934754
720575940621948954,[317432 319956 160680],76073560728753259
720575940622967944,[302220 197272 168200],75790024234418691
720575940624215434,[245976 250016 258000],74876124181985673
720575940627131923,[758424 327824 117760],83673522404619530
720575940610569028,[466620 133776  76960],78603742874160948
720575940631101548,[314848 174272 138120],76000718015964014
720575940629982976,[259620 256904 259880],75087367853537942
720575940636513678,[214832 207584 165240],74312486765027789
720575940624789031,[221312 192416 173040],74452949375738528
720575940621891166,[227492 273792 246120],74524692711167786
720575940606023014,[805048 356340 199200],84448059895328969
720575940616565109,[374644 171796 152200],77056249245786649
720575940637492702,[280588 286896 183600],75439692342505535
720575940610431022,[252176 179528 239240],74945324628041113
720575940627896828,[280332 296172 136680],75439829647071539
720575940629708304,[205220 298372 250600],74173261373706249
720575940635448927,[312068 320100 194680],76003192118567170
720575940631095084,[759152 363008 185480],83674141147880678
720575940629592143,[619804 241528 208640],81279542328737115
720575940644245920,[309068 289592 161760],75932342204098654
720575940605435308,[294284 287740 129000],75650798440406509
720575940628112456,[759996 184636 209960],83671117558138184
720575940630545433,[288992 304548 147920],75580704641176910
720575940615948082,[217868 309844 257760],74384573764890917
720575940621952538,[267928 349880 220480],75229617036230721
720575940637865306,[304144 356032 226080],75863073239343397
720575940627195402,[298544 254172 192640],75720617630148895
720575940621601268,[774544 332580 130400],83955066167643564
720575940627731204,[264096 289360 261480],75158286353594059
720575940631127915,[795808 188252 176040],84304504841237639
720575940627513105,[824384 238588 192640],84797910751149772
720575940606926001,[310500 295724 196360],75932411057580783
720575940620971611,[257280 243016 263680],75016724231581088
720575940613905891,[786744 367900 135720],84166790875658465
720575940613921763,[294672 370524 212000],75722541842572893
720575940620975696,[472448 127844 143920],78744343125113783
720575940620975696,[491208 163668 180600],79096805455374451
720575940628408572,[264072 183896 217000],75156499512868933
720575940614324008,[771880 215636 117280],83882773211263441
720575940636147704,[267336 269388 247840],75228311499943527
720575940622093436,[685380 158376 188320],82404067778924907
720575940606725833,[396568 192432 171720],77408436631147791
720575940627305298,[332212 176480 196320],76352630657847494
720575940627305298,[332212 176480 196320],76352630657847494
720575940624547622,[333576 188808 146120],76352836681756424
720575940611806818,[224492 249500 239040],74453911649895042
720575940638907108,[526412 337608 215800],79662641760890810
720575940631821672,[302416 217972 234160],75790368033264001
720575940638907108,[526412 337608 215800],79662641760890810
720575940612593301,[807016 323128 176520],84517878816510942
720575940640856739,[792572 312736 188560],84236197748176308
720575940629233393,[334784 186112 175920],76352768029655628
720575940627356478,[826508 249196 230560],84798117043721772
720575940621513837,[281388 263476 163560],75439279958591314
720575940639944576,[519412 199644 138560],79519636261455740
720575940629709250,[621916 267336 117800],81279954310401652
720575940630669562,[426592 184064 211760],77971249279820391
720575940640736371,[674456 242340 169920],82194335868910471
720575940632059193,[445512 126504 122000],78251761848691767
720575940626319900,[515476 331576 231920],79451466875757406
720575940652374518,[759016 212928 193960],83671598527511039
720575940631115794,[779924 280664 220600],84024541827299271
720575940660040833,[788364 210312 230680],84164111151375545
720575940633092167,[256088 250788 221160],75016861536274577
720575940632134737,[782504 309280 228600],84095391674544542
720575940630196705,[780192 274408 230400],84024473174627557
720575940626121828,[753852 331824 214120],83603222715275895
720575940612461977,[757168 325068 216160],83603085276366870
720575940618833310,[763852 328872 222720],83743891484422262
720575940633525134,[770240 208796 229240],83882636174583007
720575940628760835,[813808 234056 232400],84586735933347787
720575940643120525,[380468 218984 101280],77127373703228452
720575940605592608,[789776 213668 231160],84164179870862673
720575940631441145,[649408 306400  62440],81773222579720841
720575940615820556,[514656 122720 148360],79447961914016080
720575940627677017,[575704 254848  70760],80505691831599299
720575940629463281,[361496 193680 144400],76845486610384290
720575940631815993,[504040  95520 101400],79306743188411914
720575940622290252,[772152 219308 225760],83882773546971629
720575940629708482,[397460 264844 136480],77480042191882536
720575940608176818,[804892 231780 233600],84445929725537241
720575940620974677,[767840 328452 106920],83814259892612485
720575940608526089,[395056 165864 144040],77407955527437304
720575940641278965,[602740 169060 206440],80996830401357762
720575940620725720,[474236 250568  71440],78746404507732426
720575940629708994,[659328 219836  85680],81982885770463518
720575940641278965,[602740 169060 206440],80996830401357762
720575940637929956,[557904 241504 120320],80224010830997157
720575940614957162,[556084 185948  25720],80152679745259871
720575940615126959,[744868 311008 104000],83391772549539814
720575940620862993,[835052 226784 224640],84938442148587815
720575940634750871,[406044 212232 214720],77619886595379261
720575940634750871,[406044 212232 214720],77619886595379261
720575940634750871,[405804 212376 216000],77619886595421690
720575940634023961,[552212 337388 112160],80084853890326439
720575940615042991,[207572 263576 180360],74172642630401587
720575940654821025,[796312 224296 205960],84305123450296392
720575940621689727,[678044 274688 114800],82265254167757087
720575940641173632,[446700 211532 214960],78323574037130962
720575940623479676,[723208 273100 201760],83039310622305496
720575940642426357,[321800 291788 251920],76143448771761950
720575940632524559,[573320 362528  91600],80507478605144310
720575940629856515,[470604 182044  54400],78674867465479194
720575940638015600,[269124 297364 263920],75228723817320876
720575940624449318,[469576 128864 120240],78673974313693028
720575940632524559,[573372 362464  91640],80507478605145695
720575940631821911,[765356 303816 184360],83743479033414838
720575940620561713,[434428 110688 170640],78110749683334337
720575940628508657,[428552 235752 221360],77972073913853142
720575940628508657,[427956 235584 222680],77972073913919654
720575940627916062,[304936 317440 230960],75862386044806161
720575940629422086,[416592 196628  47640],77760348668642125
720575940629422086,[471172 170264  58400],78745030051334809
720575940638163428,[428600 191928  63640],77971386248836910
720575940630060343,[297600 285592 229520],75721167520034596
720575940617991195,[424592 182800  50080],77900879998756617
720575940611957202,[345444 218140 112520],76564423816624492
720575940631608899,[277552 196864 226880],75367811970583491
720575940638163428,[428320 191992  64880],77971386248860471
720575940611316174,[261704 198064 221400],75086336927252898
720575940628656401,[752932 321912  96800],83532647410218642
720575940620859489,[825632 203048 222080],84797292343298486
720575940627576904,[783776 225808 224800],84094017218447295
720575940618815286,[576272 310952  95800],80506653971563185
720575940643855304,[768048 207544 224280],83812267363761463
720575940630501228,[353900 198236 113840],76704817707628175
720575940621690239,[797116 214564 230160],84304917359174606
720575940625821733,[777876 217928 220160],83953142290939390
720575940619340446,[438504 207256  30720],78182698505580831
720575940614619282,[470752 181836 186800],78745236679039122
720575940614619282,[451996 180048 109680],78393392689860914
720575940627601992,[822160 281612 199720],84728297921486736
720575940612552946,[784700 220736 227000],84093948565485943
720575940630015488,[829648 234464 195720],84868210775975313
720575940624185095,[522692  97440  60520],79588286750129488
720575940623499400,[315028 349312 229000],76003673288880001
720575940618008859,[481824 166144  80800],78885698887373053
720575940630955205,[660020 149532 135840],81981648954367572
720575940610964946,[640124 213800  21600],81630904409140684
720575940610964946,[578924 183024  46280],80574892277469594
720575940644990244,[235816 328284 242760],74666323552580079
720575940623779978,[257760 300512 168160],75088054779560261
720575940626312997,[756944 187352 212320],83600817533512267
720575940620608647,[809700 383192 124760],84518840754643188
720575940607244978,[610600 338356  87240],81140384985748762
720575940639697827,[558112 288128  60360],80224766543977933
720575940621371252,[328928 195776 148240],76282605376571132
720575940639691635,[688032 153176 133760],82474298883014501
720575940634317779,[742892 196848 108120],83389848404323249
720575940610440516,[282212 310640 147960],75440104591790398
720575940611501154,[714000 374780 140560],82900222200093364
720575940637162158,[292084 345212 238760],75651760848832846
720575940631101548,[371856 169480 189480],76985811916240724
720575940626312997,[757536 187628 212240],83671186277676529
720575940612669682,[297080 223116 224920],75720067941825140
720575940650174841,[191492 311188 161240],73891992220329854
720575940631101548,[375992 166864 189120],77056180660399390
720575940631101548,[382696 163700 191280],77196849429360126
720575940617516729,[777444 262204 230200],83953898272024022
720575940620136071,[436288 112484 126360],78110749549015906
720575940617516985,[768352 269728 228680],83813298222548889
720575940620613409,[768044 315240 232400],83814054136916167
720575940612019150,[816400 388644 126040],84659715681959948
720575940630118144,[761712 341944 222720],83744097642863958
720575940617677542,[342216 331036 169240],76495979418967078
720575940608909358,[754824 341104 222360],83603360154490010
720575940628957443,[606460 295384  62160],81069328979513199
720575940615263199,[767908 210764 229000],83812267430431763
720575940617519033,[367972 255060 183880],76916886214429545
720575940621101295,[266044 310368 181520],75228998426765306
720575940628957443,[608844 295596  68360],81069328979723830
720575940660521601,[288028 168168 201360],75578437033092644
720575940630979279,[781036 227976 235440],84023717260554003
720575940623848328,[263628 236556 197040],75157392798958875
720575940620243476,[443960  89004 120840],78251143373365731
720575940619847371,[388784 289600  93000],77269348141752304
720575940647584052,[299324 175868 236200],75789680838597886
720575940639577141,[187192 249332 199480],73820592818131778
720575940605437356,[270124 331980 201120],75299710835424169
720575940622489769,[240500 327368 186840],74736692162066661
720575940614956072,[601868 290872  34600],80998891382074245
720575940604213937,[818024 195852 134880],84656485866834605
720575940631709433,[710112 362652 136720],82829647297340207
720575940631808554,[734084 333208 111520],83251378658813679
720575940617474165,[318684 215828 149840],76071842741455106
720575940623961738,[168652 250348 187400],73539117840999534
720575940621137323,[245444 345924 203880],74877704528888989
720575940630583863,[204172 248600 257560],74102067995996347
720575940632903628,[314836 302876 193080],76002917240610480
720575940625270259,[242376 324588 222440],74806992254393617
720575940638496740,[307364 352340 210400],75933373197145947
720575940634566625,[321204 294752 184600],76143517223262640
720575940632507919,[726356 341808 179240],83110778810960664
720575940621121189,[708468 365264 144440],82829716083506030
720575940630699223,[287624 183568 185680],75578711910457929
720575940621779366,[718716 364364 146560],82970453571937067
720575940631608172,[223008 291864 214760],74454598777409987
720575940627988879,[334704 279404 261920],76354348846172019
720575940616862139,[247016 249928 248760],74876124181686793
720575940623653256,[783884 323140 128520],84095666216981878
720575940621793780,[283788 159496 178760],75507930782784525
720575940636415855,[318536 300432 162800],76073217131445603
720575940630912556,[766100 254800 108880],83813022942104249
720575940645497892,[366924 281124 233920],76917367451760300
720575940626882762,[766156 197272 223560],83812061205391364
720575940633436324,[782968 307464 231040],84095391674645040
720575940628880427,[238776 191604 211120],74734424486551093
720575940617520084,[311440 189276 227080],76000993229258439
720575940621002918,[320976 287756 210280],76143379918049591
720575940630665465,[742028 352536 126320],83392459811478863
720575940631670871,[199172 213904 174320],74031080508112468
720575940620173959,[303672 220360 184600],75860805295954762
720575940632528441,[295856 243516 263400],75720411673334278
720575940630998359,[814744 212624 107080],84586391933199783
720575940612329907,[234564 218628 226880],74664468126203130
720575940623115213,[800784 183796 198400],84374804933149209
720575940644972823,[334560 345060 178400],76355448089342800
720575940620173191,[328704 265812 165880],76283773674692091
720575940620919755,[242236 196296 205760],74804861949976237
720575940610427050,[278216 288220 148680],75439692274947373
720575940618943389,[696672 145856 179960],82614899066809726
720575940629196443,[213712 257732 158720],74313311332108565
720575940611973489,[756268 263384 153520],83602054282829019
720575940635891866,[342872 330904 201280],76495979486442065
720575940627624977,[278856 222104 228960],75438593031693386
720575940617501557,[191012 186936 190840],73889930769850067
720575940630672889,[815720 339036 155920],84658891115680422
720575940615501983,[770064 306972 116400],83884285039736133
720575940631926073,[271428 311872 262760],75299367439386965
720575940623317289,[227024 300420 178480],74525104826512635
720575940628599401,[264096 192884 203560],75156636884945927
720575940628885547,[834148 216384 125160],84938304440635348
720575940620750830,[805160 217808 213560],84445723500009290
720575940633696738,[734252 367608 151720],83251997268297111
720575940631926329,[284180 275888 210560],75509855062033524
720575940622156065,[300728 226880 192400],75790505337986511
720575940641583835,[758320 299656 172360],83673041569387543
720575940620878433,[340008 339004 206320],76496116992008571
720575940630673145,[224896 324004 235000],74455148600328007
720575940619050398,[770856 214136 129360],83882704558630749
720575940622156577,[263332 289896 178720],75158286085148816
720575940630986959,[843792 324620  88440],85151197245474106
720575940621761008,[304012 190992 216440],75860324393543980
720575940637147504,[288056 219540 211320],75579261733559397
720575940627708744,[308868 335000 246560],75933098453244170
720575940628882664,[219260 295808 235440],74384298819826932
720575940616085042,[764708 194416 160640],83741623540324585
720575940623518346,[781492 350132 198400],84025709991273838
720575940627277587,[323068 192932 235280],76141799437357069
720575940628445425,[828652 227360 191960],84868073336906330
720575940631927865,[314992 273488 220760],76002436271615596
720575940632342603,[717456 367960 151440],82970522291578721
720575940637574757,[725112 335268 129760],83110709956972969
720575940631287058,[786852 248904 127360],84164798010550228
720575940623318057,[280408 208572 237320],75438386873556617
720575940636678542,[240640 311328 167920],74736417217108362
720575940605706784,[273340 202760 244520],75297511946472223
720575940616086066,[774128 195840 181600],83952798559451613
720575940627718984,[319456 197948 234960],76141868156818819
720575940620752366,[790664 253364 128920],84235235474266579
720575940628445425,[828652 227360 191960],84868073336906330
720575940620726232,[759364 278048 106960],83672697770552816
720575940623463126,[621436 137744  46640],81277823804980789
720575940628445425,[828652 227360 191960],84868073336906330
720575940630176567,[303180 202816 226320],75860461899286677
720575940626634883,[788604 284440 180360],84165347900959706
720575940627733013,[826400 250028 174360],84798116842571380
720575940635626488,[288112 310188 162840],75580842080630383
720575940629197723,[308716 204844 225400],75930899296471515
720575940627733525,[721952 271808  98640],83039241567296317
720575940617298747,[445748 302748  59400],78254716584661615
720575940628508657,[427932 235816 221760],77972073913858491
720575940628508657,[428368 235456 221120],77972073913839032
720575940628508657,[428244 235472 221320],77972073913853098
720575940628508657,[384508 194552 133840],77197330264482312
720575940611540174,[691132 339252 146120],82477460045819483
720575940631815993,[491872 116256  46400],79095980418651723
720575940631815993,[492116 116300  44760],79095980418574711
720575940621973018,[630524 180592 143760],81489617501143307
720575940610463939,[818764 299412 183160],84658203988247802
720575940633168711,[498480  94652 134200],79166005834062931
720575940633168711,[457980 137724 135040],78463005587044597
720575940625523640,[585100 163816 170000],80644917826926083
720575940633168711,[457912 137960 135080],78463074306538029
720575940608986123,[751380 311512 110400],83532510038128389
720575940609739203,[312828 209704 161720],76001336558715093
720575940624506631,[659456 330240 119120],81984741263890953
720575940609911253,[229736 217844 223840],74594099315482973
720575940615449250,[115904 418368 158480],72627141531379050
720575940623021150,[207832 372692 137960],74174497921996933
720575940628558991,[251116 195356 194640],74945599371599700
720575940627223614,[391328 209632 229160],77338342966068193
720575940624155672,[463532 117936 118680],78603468130507780
720575940635490912,[122828 421380 157840],72767947739209659
720575940635890623,[288492 233652 165120],75579536477073254
720575940616273887,[119460 420464 157240],72697578995022289
720575940632521273,[321432 262336 229160],76142967668252488
720575940631848234,[756984 263804 127200],83602054215543179
720575940629532777,[426388 215120  68360],77971729846368670
720575940626974394,[750600 188560 176920],83530448655294970
720575940631542009,[234840 328284 198480],74666323418262037
720575940619134789,[692752 136804 173160],82544392883495075
720575940655612833,[831640 202476 114920],84938029495932153
720575940613929699,[290108 211928 154840],75579192812929937
720575940616784214,[611268 255060 164600],81139010864453329
720575940622122010,[328996 158104 138800],76281918114828297
720575940622122010,[328996 158104 138800],76281918114828297
720575940622175913,[344564 172164 120560],76563667902512119
720575940617139899,[311056 269324 133440],76002367283556643
720575940624155672,[468072 122984 123600],78673905660736247
720575940624508819,[759508 333688 227600],83673591526316937
720575940629766479,[637696 295872 188480],81561910591515475
720575940627124873,[660008 255012 186320],81983435861749897
720575940623582819,[801304 355572 178560],84377691084034846
720575940609447179,[670856 148384 154440],82122386509779945
720575940618498850,[303608 358476 234080],75863073239651829
720575940615272415,[432564 294152  75400],78043472980314039
720575940617541265,[308748 209376 211080],75930968015495563
720575940615972294,[744964 196872 137400],83389848471730110
720575940626555440,[579524 218020 207480],80575442570042865
720575940619134789,[692708 136768 174080],82544392883534073
720575940607664329,[270536 172788 233840],75297030909771105
720575940630987727,[287844 184460 240800],75578712045126389
720575940632122252,[210116 231952 240720],74242530539503132
720575940617678310,[308216 324148 170160],75932892026638086
720575940624388331,[826308 260392  93520],84798254013123179
720575940637148016,[709328 365236 125560],82829716016472951
720575940627123081,[760528 216468 196480],83671667247071110
720575940627175671,[834112 231132 207120],84938510867483288
720575940641289205,[360948 317508 235120],76847548463437174
720575940617418077,[331256 358220 199440],76285285570704034
720575940621646575,[375832 269056 165120],77057898580081209
720575940620753134,[730512 323388 120600],83180872476008066
720575940634498785,[210336 195240 242040],74241912064257969
720575940637148528,[231940 329324 214360],74595954741066214
720575940630086455,[321568 302548 203040],76143654729236037
720575940630585982,[645440 287072 186240],81702510640850571
720575940626119370,[263612 218580 253080],75157049402729628
720575940630674425,[762728 356952 194600],83744372453395640
720575940617419101,[669840 276144 162840],82124516813852143
720575940628360506,[428020 303272  82440],77973241675354618
720575940619882806,[742868 313088 119000],83391772550043067
720575940619882806,[742828 312584 119000],83391772550056448
720575940633700066,[741892 260064 103760],83390879196334478
720575940634522208,[282012 195204 239960],75438180715185377
720575940626502402,[794716 368512 187600],84307528565038139
720575940646951732,[242876 321340 205640],74806923534293633
720575940608395100,[294972 154196 196960],75718968362873570
720575940615506591,[283948 320072 186200],75510610909044447
720575940626036922,[832864 240864 194200],84938716959057249
720575940628360506,[502488 264320 122480],79239192009944339
720575940617832961,[306696 184636 152920],75860186753237150
720575940624391915,[282548 220260 223120],75508961709242674
720575940640179328,[380312 301604 223560],77128817214879092
720575940629198235,[772796 308284 136000],83884285106796240
720575940630052396,[327692 250988 234840],76283498998351758
720575940627629585,[384872 309352 218840],77269623422543778
720575940636810926,[800912 205592 190920],84375148530230186
720575940631930681,[298176 185532 238520],75719449533417095
720575940621415796,[237196 176352 229360],74663780931501158
720575940626379341,[261076 264208 149480],75087436237227887
720575940622158113,[755560 347528 131800],83603497324721092
720575940638097892,[301560 203112 214160],75790093088250385
720575940606926001,[308392 293728 195960],75932411057563880
720575940635030207,[736736 168064 103800],83248629879484441
720575940627719496,[321420 250964 230440],76142761509844555
720575940625432072,[730508 347668 141880],83181284859976751
720575940632123020,[304652 190644 208800],75860255673835630
720575940615985350,[324440 347240 176760],76214779320411196
720575940627719752,[327128 221232 238000],76212649217943626
720575940626120138,[356844 320292 197000],76777248304594391
720575940633644257,[253988 313320 232440],75017892395229928
720575940607081346,[328608 247300 237200],76283430278957162
720575940614567335,[220972 207140 235720],74453155735539626
720575940630675705,[330824 247272 237800],76283430278978329
720575940612333491,[336940 302532 171920],76425129638523495
720575940633701602,[249876 305016 179040],74947386011048396
720575940620176263,[309104 201556 227680],75930830643518412
720575940635554740,[340016 251456 237120],76494605230956811
720575940625092878,[299224 228256 222480],75790574124880520
720575940649813113,[829548 233480 194920],84868210775934262
720575940628743496,[675384 279748 221120],82194954478728395
720575940626037434,[353228 332484 204080],76707085719063938
720575940628743496,[679372 284504 218040],82265391942301157
720575940638098404,[712124 374492 184640],82829853590234605
720575940628360506,[428520 303892  80520],77973241675304843
720575940616089906,[302452 225064 223000],75790505405422936
720575940629028687,[299476 306256 228440],75791879861556021
720575940628360506,[428996 302992  80480],77973241675311762
720575940607268530,[284976 252224 214760],75509442745298725
720575940628360506,[428532 303588  82000],77973241675350232
720575940630989519,[307008 202356 226760],75930830643485777
720575940628223431,[326248 235784 237920],76212855376363295
720575940626637699,[302440 219088 225320],75790367966531113
720575940628743496,[682224 243892 228200],82335073558462456
720575940635630584,[319936 219288 235600],76142211754206081
720575940615985606,[326764 282948 217080],76213679942963218
720575940640270989,[778936 201752 180200],84023236023060230
720575940630676217,[332956 227932 242200],76353524145403342
720575940628743496,[685872 290156 213480],82406266869452613
720575940607082114,[790368 289972 146480],84235854016549414
720575940641586139,[268092 255208 249320],75228036622063810
720575940615297503,[302332 211488 224080],75790299247019442
720575940633702370,[332296 237776 238440],76353661584225983
720575940623562717,[318432 353496 193840],76074110618527115
720575940630410972,[796388 360684 150160],84307390991970498
720575940619035003,[621860 336816  87640],81281122474106973
720575940616324319,[375696 267224 183000],77057829861159144
720575940619140381,[295960 200560 211360],75719724344011818
720575940612026574,[780452 338500 187160],84025572551954324
720575940622578390,[212700 219764 237360],74312693125125673
720575940640673341,[608324 240332 172880],81068435962174660
720575940633885741,[710496 189824 138720],82826761079416407
720575940623291647,[333872 145704 181920],76352080835051771
720575940621230785,[689720 256628 145920],82476085656253593
720575940621230785,[689704 256648 145920],82476085656253593
720575940630232380,[641732 326328  99760],81632828756431751
720575940630232380,[641732 326328  99760],81632828756431751
720575940630232380,[582664 344116  87360],80647941215445945
720575940630232380,[584420 352008  84400],80648078654294031
720575940630232380,[584440 352468  83840],80648078654271661
720575940607386290,[450156 349872 168280],78325841645351156
720575940625070067,[597264 297848  79160],80858291467042853
720575940608970197,[460932 200580  27360],78534473507048517
720575940629708994,[659416 219880  85760],81982885770463518
720575940629708994,[686168 225656  63720],82405166887849315
720575940608970197,[461346 200978  26640],78534473507023574
720575940629708482,[396796 266160 137040],77409673447710530
720575940629708482,[397960 263284 135480],77479973472372859
720575940629708482,[397320 264724 136200],77480042191872404
720575940631617347,[461948 133080 128640],78533305611533135
720575940628081173,[249312 213664 257080],74875505706662904
720575940633357651,[600672  94432 139600],80925224438688508
720575940608974549,[333408 194976 155600],76352905401508916
720575940633356883,[463880 247168  86640],78605598366837924
720575940635870831,[403544 150152 132160],77548486790578252
720575940635870831,[363104 153524 104200],76844799281402294
720575940635870831,[362996 153504 105240],76844799281451278
720575940617302365,[463844 157384  90480],78604086538417636
720575940629183484,[311588 263272 263680],76002230247433424
720575940631586501,[265564 240496 172000],75157461451191253
720575940630496374,[625008 199240  54600],81349223341634742
720575940630496374,[624988 199904  58480],81349223341789685
720575940628210887,[490852 166684 196320],79026505497629679
720575940628210887,[424568 137684 141560],77900055633808900
720575940624220621,[365168 137320 178120],76914893349411553
720575940626445852,[559196 324960 166720],80225385421357146
720575940611492984,[774688 316768 225640],83954791558685659
720575940622110335,[296944 291456 247120],75721236306533501
720575940610463939,[822316 301700 181200],84728641451806645
720575940646942260,[323948 317992 206920],76214298417939436
720575940623910349,[788132 278840 205440],84165279315143854
720575940620139143,[749076 321036 222240],83462279068747531
720575940612029297,[610100 299164  69400],81139766443424640
720575940612029297,[610124 299128  69040],81139766443424640
720575940625781396,[764616 320644 147200],83743753843682489
720575940620139399,[803532 307536 235120],84447235395658242
720575940626949647,[771960 352800 225360],83885041289734854
720575940620245268,[409052 159024 171720],77618993107841274
720575940623309862,[414556 132552 152480],77759249492805187
720575940612006257,[354028 139148 166120],76703855835980383
720575940612570538,[334068 240748 237720],76353730303652499
720575940620246036,[750028 350460 224400],83533128849326191
720575940615466655,[791472 247956 229560],84235098370759776
720575940615466911,[749860 344428 225080],83533060129886580
720575940620246292,[342956 241680 121120],76494467389594655
720575940612570538,[334068 240748 237720],76353730303652499
720575940631128892,[186572 204924 185400],73819836903394732
720575940624904887,[179668 191112 181440],73678893190028875
720575940637407088,[286060 220136 219600],75508961709135999
720575940624950455,[206536 269620 214640],74172780203323669
720575940620084091,[807164 208364 135000],84515954536976444
720575940634877039,[734752 348236 219960],83251653872496004
720575940624919881,[283312 216244 225600],75508892989828936
720575940624331755,[729668 349632 220040],83181285128316483
720575940630936527,[281840 296288 242680],75439829982751667
720575940624267923,[314688 212004 182520],76001405345292739
720575940610993362,[337920 178528 108760],76422999133130106
720575940620731631,[412816 243620  70880],77690735906123023
720575940622921827,[465920 308960  47280],78606629024780809
720575940624826867,[720188 333264 123240],82969903682515808
720575940625254636,[381832 156200 204360],77196711990813023
720575940605842400,[347780 172660 107880],76563667902069547
720575940630989655,[744736 367932 123280],83392734622848307
720575940636660366,[205436 282872 210640],74172986361612404
720575940627315845,[747772 187280 134400],83460079776873826
720575940629481515,[347936 310428 208080],76636373444080058
720575940630666233,[282588 350308 174920],75511091878565522
